,std,sum,mean,timestamp
1400000US36085013201,7.15224146473,340.832550049,37.8702833388,2014-03-15
1400000US36085013203,4.70665595409,490.851806641,32.723453776,2014-03-15
1400000US36085013204,3.12345111355,487.056274414,32.4704182943,2014-03-15
1400000US36085013301,2.43492410953,205.483581543,51.3708953857,2014-03-15
1400000US36085013302,11.4022012292,651.80279541,54.3168996175,2014-03-15
1400000US36085013400,7.45638107193,559.559814453,43.0430626502,2014-03-15
1400000US36085013800,4.32769075458,550.685668945,30.5936482747,2014-03-15
1400000US36085014100,12.4601501025,453.111663818,56.6389579773,2014-03-15
1400000US36085014604,2.44146904216,580.907043457,36.3066902161,2014-03-15
1400000US36085014605,6.19890604899,385.760192871,29.6738609901,2014-03-15
1400000US36085014606,6.1945771517,616.154602051,28.0070273659,2014-03-15
1400000US36085014607,4.53215024609,367.153137207,33.3775579279,2014-03-15
1400000US36085014608,4.62474760449,268.035583496,29.7817314996,2014-03-15
1400000US36085014700,6.09815454894,814.38458252,37.0174810236,2014-03-15
1400000US36085015100,7.0902469693,606.931030273,43.3522164481,2014-03-15
1400000US36085015400,8.5024361333,436.531585693,12.4723310198,2014-03-15
1400000US36085015601,4.21739642467,570.646240234,33.5674258961,2014-03-15
1400000US36085015602,5.03329954061,431.499542236,30.821395874,2014-03-15
1400000US36085015603,9.02896043689,517.360229492,22.4939230214,2014-03-15
1400000US36085016901,6.57008519273,687.379394531,42.9612121582,2014-03-15
1400000US36085017005,3.77803377768,617.222290039,34.2901272244,2014-03-15
1400000US36085017007,6.50669320607,420.732727051,23.3740403917,2014-03-15
1400000US36085017008,7.60334796234,581.631774902,30.6121986791,2014-03-15
1400000US36085017009,2.02057102544,490.49395752,35.03528268,2014-03-15
1400000US36085017010,4.11523045083,468.342834473,31.2228556315,2014-03-15
1400000US36085017011,2.35342655757,358.149230957,35.8149230957,2014-03-15
1400000US36085017012,3.0024908715,506.406188965,36.1718706403,2014-03-15
1400000US36085017300,9.08927102792,224.937530518,37.4895884196,2014-03-15
1400000US36085017600,7.40778620483,815.906982422,23.3116280692,2014-03-15
1400000US36085017700,7.92146476962,1472.45678711,39.7961293813,2014-03-15
1400000US36085018100,10.9065651128,1319.53662109,25.3757042518,2014-03-15
1400000US36085018701,3.14519096704,358.384063721,44.7980079651,2014-03-15
1400000US36085018702,6.82002836249,455.693054199,37.9744211833,2014-03-15
1400000US36085018901,2.69879453684,559.347473145,39.9533909389,2014-03-15
1400000US36085018902,5.59030666898,425.823913574,38.7112648704,2014-03-15
1400000US36085019700,3.57711524542,325.529144287,40.6911430359,2014-03-15
1400000US36085019800,7.45155122222,944.65625,18.5226715686,2014-03-15
1400000US36085020100,10.9307138546,526.652587891,52.6652587891,2014-03-15
1400000US36085020700,11.7505310473,795.006958008,46.7651151769,2014-03-15
1400000US36085020801,5.18351147885,976.693237305,33.6790771484,2014-03-15
1400000US36085020803,3.87967691461,671.938049316,31.9970499674,2014-03-15
1400000US36085020804,3.03962171956,619.910583496,34.4394768609,2014-03-15
1400000US36085021300,11.7563961287,648.249755859,54.0208129883,2014-03-15
1400000US36085022300,8.17655978784,401.885253906,33.4904378255,2014-03-15
1400000US36085022600,13.4559761891,2124.38671875,30.3483816964,2014-03-15
1400000US36085022800,9.49949617302,1940.70874023,21.3264696729,2014-03-15
1400000US36085023100,8.60433533683,458.364807129,50.9294230143,2014-03-15
1400000US36085023900,6.05256991419,439.357055664,48.8174506293,2014-03-15
1400000US36085024401,5.75939925063,609.59765625,25.3999023438,2014-03-15
1400000US36085024402,7.75449823254,425.126953125,17.7136230469,2014-03-15
1400000US36085024700,5.08835657955,338.190460205,56.3650767008,2014-03-15
1400000US36085024800,8.03698309002,677.257202148,29.4459653108,2014-03-15
1400000US36085025100,7.50818453736,790.32800293,46.4898825253,2014-03-15
1400000US36085027301,8.07035938999,1166.5579834,38.8852661133,2014-03-15
1400000US36085027302,8.23436412871,419.773071289,27.9848714193,2014-03-15
1400000US36085027702,12.2523199467,712.939025879,39.6077236599,2014-03-15
1400000US36085027704,9.14227315536,301.726867676,30.1726867676,2014-03-15
1400000US36085027705,3.41166405133,407.624847412,40.7624847412,2014-03-15
1400000US36085027706,5.77325282234,305.135253906,38.1419067383,2014-03-15
1400000US36085027900,10.1319627184,1053.01025391,21.4900051818,2014-03-15
1400000US36085029102,11.5315209995,2292.65283203,28.6581604004,2014-03-15
1400000US36085029103,8.65730405924,891.738342285,34.2976285494,2014-03-15
1400000US36085029104,6.40079171153,783.451049805,41.2342657792,2014-03-15
1400000US36085030301,5.22491899742,658.598266602,47.0427333287,2014-03-15
1400000US36085030302,6.36941212706,553.901611328,50.3546919389,2014-03-15
1400000US36085031901,6.30915305667,415.125335693,51.8906669617,2014-03-15
1400000US36085031902,10.91741561,360.183319092,32.7439380993,2014-03-15
1400000US36085032300,14.8536362152,1676.89428711,42.9972894131,2014-03-15
1400000US36005000100,36.2374266218,1540.21459961,55.0076642718,2014-04-15
1400000US36005000200,16.839477051,631.439147949,30.0685308547,2014-04-15
1400000US36005000400,22.7814686204,683.575561523,34.1787780762,2014-04-15
1400000US36005001600,13.7411226225,645.182617188,80.6478271484,2014-04-15
1400000US36005001900,34.1470927245,2240.90576172,72.2872826361,2014-04-15
1400000US36005002000,20.0699990505,505.236206055,72.176600865,2014-04-15
1400000US36005002300,22.4855693741,629.729003906,125.945800781,2014-04-15
1400000US36005002400,24.1001948827,1072.34338379,63.0790225758,2014-04-15
1400000US36005002500,11.8269360367,493.937713623,98.7875427246,2014-04-15
1400000US36005002701,6.34917650064,381.034423828,95.258605957,2014-04-15
1400000US36005002702,4.09035018802,592.934753418,98.822458903,2014-04-15
1400000US36005002800,7.92523393683,792.856689453,88.095187717,2014-04-15
1400000US36005003100,2.0327660405,400.741760254,100.185440063,2014-04-15
1400000US36005003300,3.95307675057,487.383361816,97.4766723633,2014-04-15
1400000US36005003500,1.77832755224,402.849975586,100.712493896,2014-04-15
1400000US36005003700,3.15383143657,592.397216797,98.7328694661,2014-04-15
1400000US36005003800,0.82995223942,196.129089355,98.0645446777,2014-04-15
1400000US36005003900,23.5043508411,700.161437988,116.693572998,2014-04-15
1400000US36005004001,6.31434311351,425.792877197,85.1585754395,2014-04-15
1400000US36005004100,9.04058942105,509.454071045,101.890814209,2014-04-15
1400000US36005004200,8.912602244,783.94732666,97.9934158325,2014-04-15
1400000US36005004300,7.39267659762,629.061523438,104.84358724,2014-04-15
1400000US36005004400,11.9063499627,747.333740234,93.4167175293,2014-04-15
1400000US36005004600,10.4256323314,401.086975098,100.271743774,2014-04-15
1400000US36005004800,13.1104277596,357.792724609,89.4481811523,2014-04-15
1400000US36005005001,2.83925634131,176.719360352,88.3596801758,2014-04-15
1400000US36005005002,3.92857487666,341.140258789,85.2850646973,2014-04-15
1400000US36005005100,21.5592728563,1204.72692871,133.858547635,2014-04-15
1400000US36005005200,0.80380237379,342.013427734,85.5033569336,2014-04-15
1400000US36005005300,10.625694342,277.356811523,69.3392028809,2014-04-15
1400000US36005005400,8.78014825717,530.25970459,88.3766174316,2014-04-15
1400000US36005005600,8.7523399494,450.023986816,90.0047973633,2014-04-15
1400000US36005005902,6.99769045559,395.856750488,131.952250163,2014-04-15
1400000US36005006000,4.75370956038,894.364990234,99.3738878038,2014-04-15
1400000US36005006100,38.9904538723,1153.40490723,144.175613403,2014-04-15
1400000US36005006200,10.8881240403,462.475463867,92.4950927734,2014-04-15
1400000US36005006300,41.3870657864,2588.49023438,143.805013021,2014-04-15
1400000US36005006400,9.70797881651,507.477508545,84.5795847575,2014-04-15
1400000US36005006500,11.1041054405,717.50567627,119.584279378,2014-04-15
1400000US36005006700,6.96852081789,670.931213379,111.821868896,2014-04-15
1400000US36005006800,12.9813493015,421.70211792,84.340423584,2014-04-15
1400000US36005006900,10.334423705,661.292175293,110.215362549,2014-04-15
1400000US36005007000,5.24616391951,328.996704102,82.2491760254,2014-04-15
1400000US36005007100,4.37671876116,525.713439941,105.142687988,2014-04-15
1400000US36005007200,2.88258853032,345.617370605,86.4043426514,2014-04-15
1400000US36005007300,2.34409405027,504.123413086,100.824682617,2014-04-15
1400000US36005007400,9.15936455467,330.541381836,82.635345459,2014-04-15
1400000US36005007500,4.42663648557,631.649658203,105.274943034,2014-04-15
1400000US36005007600,7.74152131972,487.877166748,81.3128611247,2014-04-15
1400000US36005007700,4.92461605221,525.844482422,105.168896484,2014-04-15
1400000US36005007800,7.95351090139,574.719116211,82.1027308873,2014-04-15
1400000US36005007900,3.87969629866,709.300537109,101.328648158,2014-04-15
1400000US36005008300,2.54225190309,484.425384521,96.8850769043,2014-04-15
1400000US36005008400,25.7796543067,237.761886597,59.4404716492,2014-04-15
1400000US36005008500,4.28815758707,574.910339355,95.8183898926,2014-04-15
1400000US36005008600,5.10415672249,343.621490479,85.9053726196,2014-04-15
1400000US36005008700,4.30665187428,478.525268555,95.7050537109,2014-04-15
1400000US36005008900,2.88613625561,368.070739746,92.0176849365,2014-04-15
1400000US36005009000,40.8985386458,1612.52905273,55.6044500943,2014-04-15
1400000US36005009200,8.35880494969,550.765686035,78.6808122907,2014-04-15
1400000US36005009300,33.4937109031,2594.42236328,60.3354037972,2014-04-15
1400000US36005009600,14.673706677,943.411132812,78.617594401,2014-04-15
1400000US36005009800,14.3864085164,1016.25036621,92.3863969283,2014-04-15
1400000US36005011000,25.7009676081,1302.33850098,44.9082241716,2014-04-15
1400000US36005011502,6.81708673179,770.749145508,96.3436431885,2014-04-15
1400000US36005011700,35.0324296797,1510.56140137,68.6618818803,2014-04-15
1400000US36005011800,15.6750069569,689.973632812,22.9991210937,2014-04-15
1400000US36005011900,6.12374865147,381.936584473,95.4841461182,2014-04-15
1400000US36005012101,4.37290839197,351.290588379,87.8226470947,2014-04-15
1400000US36005012102,4.09718299172,267.894714355,89.2982381185,2014-04-15
1400000US36005012300,7.11393467491,713.418334961,89.1772918701,2014-04-15
1400000US36005012500,2.79010426275,349.950195312,87.4875488281,2014-04-15
1400000US36005012701,3.23169915762,273.346435547,91.1154785156,2014-04-15
1400000US36005012901,5.82862477959,476.12387085,95.2247741699,2014-04-15
1400000US36005013000,4.47030237694,423.172668457,60.453238351,2014-04-15
1400000US36005013100,4.78579416188,376.862792969,94.2156982422,2014-04-15
1400000US36005013200,21.3093484198,588.220458984,29.4110229492,2014-04-15
1400000US36005013300,4.31298896118,528.825683594,105.765136719,2014-04-15
1400000US36005013500,2.48685298154,402.149230957,100.537307739,2014-04-15
1400000US36005013800,14.026929115,592.65802002,49.388168335,2014-04-15
1400000US36005014100,5.83934493062,520.159118652,104.03182373,2014-04-15
1400000US36005014300,5.61204325085,388.922729492,97.230682373,2014-04-15
1400000US36005014400,7.93949644758,573.958557129,63.7731730143,2014-04-15
1400000US36005014500,6.172716517,479.48651123,95.8973022461,2014-04-15
1400000US36005014701,6.3605299742,460.197753906,92.0395507812,2014-04-15
1400000US36005014702,7.72769282051,478.075439453,95.6150878906,2014-04-15
1400000US36005014900,3.36121679163,498.117706299,99.6235412598,2014-04-15
1400000US36005015100,5.63698592792,467.573638916,93.5147277832,2014-04-15
1400000US36005015200,5.69618082426,542.627990723,67.8284988403,2014-04-15
1400000US36005015300,2.40705838187,506.322875977,84.3871459961,2014-04-15
1400000US36005015500,5.11476471599,347.11920166,86.779800415,2014-04-15
1400000US36005015700,8.18056607925,742.142883301,92.7678604126,2014-04-15
1400000US36005015800,10.5378172912,368.166900635,61.3611501058,2014-04-15
1400000US36005015900,3.21798637739,368.053375244,92.013343811,2014-04-15
1400000US36005016000,14.0362515445,436.720489502,48.5244988336,2014-04-15
1400000US36005016100,6.60912065791,586.19152832,97.6985880534,2014-04-15
1400000US36005016200,12.2449497322,299.808837891,59.9617675781,2014-04-15
1400000US36005016300,17.1254882743,980.121398926,98.0121398926,2014-04-15
1400000US36005016400,5.35634138815,317.041992188,63.4083984375,2014-04-15
1400000US36005016500,12.0834622782,739.642089844,123.273681641,2014-04-15
1400000US36005016600,5.77310415088,541.915161133,67.7393951416,2014-04-15
1400000US36005016700,17.0941052722,454.530151367,113.632537842,2014-04-15
1400000US36005016900,6.52576485118,312.954650879,104.31821696,2014-04-15
1400000US36005017100,10.5711652436,386.983093262,96.7457733154,2014-04-15
1400000US36005017300,13.2949033681,620.30065918,103.383443197,2014-04-15
1400000US36005017500,2.22987959207,353.454742432,88.3636856079,2014-04-15
1400000US36005017701,6.60721489709,365.750854492,91.437713623,2014-04-15
1400000US36005017702,10.2041762834,546.623657227,91.1039428711,2014-04-15
1400000US36005017901,5.60851840224,354.301300049,88.5753250122,2014-04-15
1400000US36005017902,6.32359260914,267.822113037,89.274037679,2014-04-15
1400000US36005018101,2.47456544086,264.023681641,88.0078938802,2014-04-15
1400000US36005018102,13.1808718255,388.357269287,97.0893173218,2014-04-15
1400000US36005018301,1.21691129829,241.791824341,120.89591217,2014-04-15
1400000US36005018302,12.6030893081,435.726745605,108.931686401,2014-04-15
1400000US36005018400,4.33616369687,553.454711914,61.4949679905,2014-04-15
1400000US36005018500,7.05375846077,819.134277344,102.391784668,2014-04-15
1400000US36005018900,20.2147246122,611.297119141,101.88285319,2014-04-15
1400000US36005019300,6.88797086663,484.519836426,80.753306071,2014-04-15
1400000US36005019400,13.1359371705,753.502929688,68.5002663352,2014-04-15
1400000US36005019500,18.1600477194,692.416381836,115.402730306,2014-04-15
1400000US36005019700,6.62925082892,471.883605957,94.3767211914,2014-04-15
1400000US36005019900,9.76889070396,460.025177002,92.0050354004,2014-04-15
1400000US36005020000,14.9751477675,748.328613281,93.5410766602,2014-04-15
1400000US36005020100,9.0875977005,532.615966797,88.7693277995,2014-04-15
1400000US36005020200,9.52039036183,312.096466064,78.0241165161,2014-04-15
1400000US36005020400,9.33258177138,359.921386719,71.9842773437,2014-04-15
1400000US36005020501,13.2362030172,423.396728516,84.6793457031,2014-04-15
1400000US36005020502,11.762057996,339.777801514,84.9444503784,2014-04-15
1400000US36005020601,7.02459906795,356.970214844,71.3940429688,2014-04-15
1400000US36005020900,7.52241422007,427.832061768,106.958015442,2014-04-15
1400000US36005021001,11.3568907402,425.928527832,85.1857055664,2014-04-15
1400000US36005021002,11.3007913768,395.942077637,79.1884155273,2014-04-15
1400000US36005021100,8.44352089143,615.850708008,102.641784668,2014-04-15
1400000US36005021200,7.87756150987,407.887268066,81.5774536133,2014-04-15
1400000US36005021301,0.0574722284975,211.134353638,105.567176819,2014-04-15
1400000US36005021302,5.08907136012,442.620758057,110.655189514,2014-04-15
1400000US36005021501,7.61366037462,291.66607666,97.2220255534,2014-04-15
1400000US36005021502,7.44006132586,610.058654785,101.676442464,2014-04-15
1400000US36005021601,6.67924203558,527.709838867,87.9516398112,2014-04-15
1400000US36005021602,6.07936879746,354.817626953,88.7044067383,2014-04-15
1400000US36005021700,4.58621407346,432.266052246,108.066513062,2014-04-15
1400000US36005021800,8.8570948305,619.384765625,88.4835379464,2014-04-15
1400000US36005021900,7.46120796712,434.93560791,108.733901978,2014-04-15
1400000US36005022000,13.5754584962,563.158691406,80.4512416295,2014-04-15
1400000US36005022101,7.29534970229,319.327148438,106.442382812,2014-04-15
1400000US36005022102,7.22264093343,181.776123047,90.8880615234,2014-04-15
1400000US36005022200,7.271712577,595.88848877,74.4860610962,2014-04-15
1400000US36005022300,11.5195676765,393.195678711,98.2989196777,2014-04-15
1400000US36005022401,7.00511571055,328.749023438,65.7498046875,2014-04-15
1400000US36005022403,6.76364828104,218.046539307,72.6821797689,2014-04-15
1400000US36005022404,1.32476426313,129.215820312,64.6079101562,2014-04-15
1400000US36005022500,6.99352618994,358.695007324,89.6737518311,2014-04-15
1400000US36005022701,6.85273939614,447.723327637,111.930831909,2014-04-15
1400000US36005022702,6.33136892806,311.954040527,103.984680176,2014-04-15
1400000US36005022703,10.3580949318,425.064086914,106.266021729,2014-04-15
1400000US36005022800,6.10400445959,416.623901367,69.4373168945,2014-04-15
1400000US36005022901,8.65588774767,363.857177734,121.285725911,2014-04-15
1400000US36005022902,12.610315829,462.400634766,115.600158691,2014-04-15
1400000US36005023000,10.4159797951,434.875671387,72.4792785645,2014-04-15
1400000US36005023100,11.3016100431,370.471252441,123.49041748,2014-04-15
1400000US36005023200,10.140503418,379.290100098,75.8580200195,2014-04-15
1400000US36005023301,7.07940487101,444.869537354,111.217384338,2014-04-15
1400000US36005023302,9.97224031929,713.360656738,118.89344279,2014-04-15
1400000US36005023501,7.20519936703,416.3984375,104.099609375,2014-04-15
1400000US36005023502,5.17330030949,302.524993896,100.841664632,2014-04-15
1400000US36005023600,9.23601017055,239.069702148,79.6899007161,2014-04-15
1400000US36005023702,3.67555526379,391.05581665,97.7639541626,2014-04-15
1400000US36005023703,4.24350106994,293.179199219,97.7263997396,2014-04-15
1400000US36005023704,2.70774156023,379.67401123,94.9185028076,2014-04-15
1400000US36005023800,10.5693122778,590.971435547,84.4244907924,2014-04-15
1400000US36005023900,3.75926978603,566.347045898,94.3911743164,2014-04-15
1400000US36005024000,10.0336448347,621.700256348,88.8143223354,2014-04-15
1400000US36005024100,5.4335805864,429.735717773,107.433929443,2014-04-15
1400000US36005024300,5.40325682586,526.45526123,105.291052246,2014-04-15
1400000US36005024400,10.1687133063,423.639953613,70.6066589355,2014-04-15
1400000US36005024501,6.17056515472,390.75213623,97.6880340576,2014-04-15
1400000US36005024502,7.92370776884,399.132446289,99.7831115723,2014-04-15
1400000US36005024600,6.06804625087,329.461914062,65.8923828125,2014-04-15
1400000US36005024700,9.30239586271,309.458679199,77.3646697998,2014-04-15
1400000US36005024800,6.8476926989,443.92364502,63.4176635742,2014-04-15
1400000US36005024900,8.23278461229,583.163208008,97.1938680013,2014-04-15
1400000US36005025000,3.94855780047,304.90826416,60.981652832,2014-04-15
1400000US36005025100,5.73530039791,500.132537842,100.026507568,2014-04-15
1400000US36005025200,5.95484014519,388.767211914,64.794535319,2014-04-15
1400000US36005025300,5.93547508646,455.477294922,91.0954589844,2014-04-15
1400000US36005025400,4.86513989333,254.994903564,63.7487258911,2014-04-15
1400000US36005025500,6.81399738059,459.875610352,91.9751220703,2014-04-15
1400000US36005025600,14.7817138427,457.227752686,76.2046254476,2014-04-15
1400000US36005025700,9.48653564837,614.231811523,87.7474016462,2014-04-15
1400000US36005026100,5.18426339166,296.329956055,74.0824890137,2014-04-15
1400000US36005026300,8.09382729512,494.627288818,82.4378814697,2014-04-15
1400000US36005026400,11.3656188512,557.424560547,69.6780700684,2014-04-15
1400000US36005026500,7.83348743477,582.358520508,83.1940743583,2014-04-15
1400000US36005026601,8.10083985547,496.519958496,82.753326416,2014-04-15
1400000US36005026602,9.07645073847,694.93737793,77.2152642144,2014-04-15
1400000US36005026701,5.30433512038,296.677215576,74.169303894,2014-04-15
1400000US36005026702,10.6025188692,286.988525391,71.7471313477,2014-04-15
1400000US36005026900,6.96151691028,682.198303223,75.7998114692,2014-04-15
1400000US36005027300,8.57129998489,400.731567383,66.7885945638,2014-04-15
1400000US36005027401,14.4236731557,593.889343262,53.9899402965,2014-04-15
1400000US36005027402,16.9492651136,384.051879883,27.4322771345,2014-04-15
1400000US36005027600,28.2635220424,1206.22924805,44.6751573351,2014-04-15
1400000US36005027700,7.51644681058,316.339630127,63.2679260254,2014-04-15
1400000US36005027900,7.35698331183,343.261474609,57.2102457682,2014-04-15
1400000US36005028100,8.55771921165,208.963562012,52.2408905029,2014-04-15
1400000US36005028300,8.15317214569,595.143554688,66.1270616319,2014-04-15
1400000US36005028400,18.9775410475,1441.17858887,90.0736618042,2014-04-15
1400000US36005028500,11.8777865475,435.365875244,62.1951250349,2014-04-15
1400000US36005028600,17.6813643634,343.971801758,85.9929504395,2014-04-15
1400000US36005028700,5.82696570763,282.91583252,70.7289581299,2014-04-15
1400000US36005028800,7.9066636451,371.92489624,61.9874827067,2014-04-15
1400000US36005028900,2.5122707585,447.872344971,74.6453908285,2014-04-15
1400000US36005029301,17.2874351021,318.563659668,24.5048968975,2014-04-15
1400000US36005029302,10.7133935434,526.500549316,58.5000610352,2014-04-15
1400000US36005029500,4.88366309556,490.433563232,70.0619376046,2014-04-15
1400000US36005029600,25.1338187482,1221.38305664,87.2416469029,2014-04-15
1400000US36005029700,5.61757186402,391.195983887,65.1993306478,2014-04-15
1400000US36005030000,9.38556338473,392.541259766,78.5082519531,2014-04-15
1400000US36005030100,15.9136393333,255.764892578,42.6274820964,2014-04-15
1400000US36005030200,24.1769819449,656.266723633,59.6606112393,2014-04-15
1400000US36005030701,16.2038393208,514.800292969,46.8000266335,2014-04-15
1400000US36005030900,16.3412958575,683.365478516,18.9823744032,2014-04-15
1400000US36005031000,16.4129443864,851.30090332,77.3909912109,2014-04-15
1400000US36005031200,22.7661922973,325.207763672,65.0415527344,2014-04-15
1400000US36005031400,27.9589315867,371.280517578,74.2561035156,2014-04-15
1400000US36005031600,21.5375327221,356.539550781,59.4232584635,2014-04-15
1400000US36005031800,4.51858328568,314.029846191,52.3383076986,2014-04-15
1400000US36005031900,15.4268661714,237.193145752,26.3547939724,2014-04-15
1400000US36005032300,10.2808517037,396.209259033,36.0190235485,2014-04-15
1400000US36005032400,4.53374431841,429.634399414,71.6057332357,2014-04-15
1400000US36005032600,8.61535028903,410.854858398,58.6935511998,2014-04-15
1400000US36005032800,2.1578081334,385.616394043,77.1232788086,2014-04-15
1400000US36005033000,5.92390198654,373.330627441,74.6661254883,2014-04-15
1400000US36005033201,7.48758942259,288.206176758,72.0515441895,2014-04-15
1400000US36005033202,6.81683099948,273.211242676,68.3028106689,2014-04-15
1400000US36005033400,16.8088543246,2149.83276367,61.4237932478,2014-04-15
1400000US36005033500,14.2503403132,514.903747559,46.8094315962,2014-04-15
1400000US36005033600,4.55599428147,234.875305176,58.7188262939,2014-04-15
1400000US36005033700,6.16376708999,381.09552002,42.3439466688,2014-04-15
1400000US36005033800,6.48386728528,253.310546875,63.3276367188,2014-04-15
1400000US36005034000,7.03833004002,133.284515381,66.6422576904,2014-04-15
1400000US36005034200,5.0122401144,267.566619873,66.8916549683,2014-04-15
1400000US36005034300,3.79767377324,150.252685547,37.5631713867,2014-04-15
1400000US36005034400,3.61000088636,257.587799072,64.3969497681,2014-04-15
1400000US36005034500,5.86977874114,207.113464355,34.5189107259,2014-04-15
1400000US36005034800,7.14816305094,437.372192383,62.481741769,2014-04-15
1400000US36005035000,3.78543615733,214.117889404,53.5294723511,2014-04-15
1400000US36005035100,14.7659804851,439.997924805,43.9997924805,2014-04-15
1400000US36005035600,20.303542947,645.17199707,80.6464996338,2014-04-15
1400000US36005035800,7.40676298659,661.331054688,66.1331054688,2014-04-15
1400000US36005035900,6.47592681968,503.206573486,100.641314697,2014-04-15
1400000US36005036000,11.5710135465,307.05682373,61.4113647461,2014-04-15
1400000US36005036100,19.3654824784,349.311035156,87.3277587891,2014-04-15
1400000US36005036300,16.8023091293,564.467529297,80.638218471,2014-04-15
1400000US36005036400,5.41891495433,382.262451172,63.7104085286,2014-04-15
1400000US36005036501,10.7113121629,309.982574463,77.4956436157,2014-04-15
1400000US36005036502,1.55838839932,264.047180176,88.0157267253,2014-04-15
1400000US36005036700,1.5717788859,270.146911621,90.0489705404,2014-04-15
1400000US36005036800,2.7803435831,277.727233887,69.4318084717,2014-04-15
1400000US36005036901,8.72118511581,465.832000732,93.1664001465,2014-04-15
1400000US36005036902,11.0133755599,403.268981934,100.817245483,2014-04-15
1400000US36005037000,4.4212641749,265.662811279,66.4157028198,2014-04-15
1400000US36005037100,10.4049578073,396.436584473,79.2873168945,2014-04-15
1400000US36005037200,4.39285666879,249.133255005,62.2833137512,2014-04-15
1400000US36005037300,3.44301260307,354.89175415,88.7229385376,2014-04-15
1400000US36005037400,4.26854861796,186.436706543,62.1455688477,2014-04-15
1400000US36005037504,7.81873718658,673.400146484,96.2000209263,2014-04-15
1400000US36005037600,6.87208190024,339.703826904,56.617304484,2014-04-15
1400000US36005037800,9.95012249895,270.499145508,54.0998291016,2014-04-15
1400000US36005037900,13.176677005,532.633666992,106.526733398,2014-04-15
1400000US36005038000,3.40606856957,395.189147949,65.8648579915,2014-04-15
1400000US36005038100,5.33205700543,410.043395996,102.510848999,2014-04-15
1400000US36005038200,4.83799352371,396.443359375,66.0738932292,2014-04-15
1400000US36005038301,1.64478312759,381.523071289,95.3807678223,2014-04-15
1400000US36005038302,6.86020024577,505.941558838,101.188311768,2014-04-15
1400000US36005038500,6.83964475367,506.072052002,101.2144104,2014-04-15
1400000US36005038600,4.33391019454,593.121337891,65.9023708767,2014-04-15
1400000US36005038700,17.1855870148,671.29486084,111.882476807,2014-04-15
1400000US36005038800,3.42929084587,296.70199585,59.3403991699,2014-04-15
1400000US36005038900,18.805871347,408.307647705,102.076911926,2014-04-15
1400000US36005039000,5.05877529687,235.563873291,58.8909683228,2014-04-15
1400000US36005039100,8.74520597372,512.761901855,85.4603169759,2014-04-15
1400000US36005039200,7.46337339571,95.2133178711,47.6066589355,2014-04-15
1400000US36005039300,18.9520848076,458.377807617,76.3963012695,2014-04-15
1400000US36005039400,14.4518042049,170.388793945,42.5971984863,2014-04-15
1400000US36005039500,12.4506678601,734.548950195,104.935564314,2014-04-15
1400000US36005039600,1.67076696833,336.122619629,56.0204366048,2014-04-15
1400000US36005039700,29.7679830103,856.191040039,95.1323377821,2014-04-15
1400000US36005039800,3.34969763459,294.849365234,58.9698730469,2014-04-15
1400000US36005039901,12.4542706009,385.787811279,96.4469528198,2014-04-15
1400000US36005039902,5.2850882222,419.343414307,104.835853577,2014-04-15
1400000US36005040100,9.67954129039,362.09576416,90.52394104,2014-04-15
1400000US36005040302,3.50051985014,255.92477417,85.3082580566,2014-04-15
1400000US36005040303,3.35337428493,344.543518066,86.1358795166,2014-04-15
1400000US36005040304,3.86964489473,258.199035645,86.0663452148,2014-04-15
1400000US36005040400,4.44286372579,308.34286499,61.668572998,2014-04-15
1400000US36005040501,6.46513523701,325.078308105,81.2695770264,2014-04-15
1400000US36005040502,24.5925934846,415.615356445,103.903839111,2014-04-15
1400000US36005040600,3.86517334964,329.792785645,54.9654642741,2014-04-15
1400000US36005040701,5.17960550542,247.508392334,82.5027974447,2014-04-15
1400000US36005040702,6.80405533982,373.118652344,74.6237304687,2014-04-15
1400000US36005040800,13.9022685663,236.924163818,47.3848327637,2014-04-15
1400000US36005040900,14.3133736556,1109.57995605,69.3487472534,2014-04-15
1400000US36005041100,6.50360828897,306.416625977,76.6041564941,2014-04-15
1400000US36005041300,5.71824746625,456.508361816,76.0847269694,2014-04-15
1400000US36005041400,7.37105234819,445.096221924,55.6370277405,2014-04-15
1400000US36005041500,4.84415872142,290.696411133,72.6741027832,2014-04-15
1400000US36005041800,3.29835243326,311.112304688,51.8520507812,2014-04-15
1400000US36005041900,9.50855980441,401.837127686,66.9728546143,2014-04-15
1400000US36005042000,2.05107001315,213.444000244,53.361000061,2014-04-15
1400000US36005042100,10.1554592755,421.787719727,60.2553885324,2014-04-15
1400000US36005042200,4.51401541247,217.440002441,54.3600006104,2014-04-15
1400000US36005042300,5.02187179442,222.629058838,55.6572647095,2014-04-15
1400000US36005042400,7.94001085513,343.829467773,57.3049112956,2014-04-15
1400000US36005042500,8.9159168833,395.132629395,56.4475184849,2014-04-15
1400000US36005042600,9.27271201997,449.188720703,49.9098578559,2014-04-15
1400000US36005042800,2.69773668158,226.933425903,45.3866851807,2014-04-15
1400000US36005042901,4.51262363536,311.896911621,51.9828186035,2014-04-15
1400000US36005042902,2.31780397596,147.150878906,49.0502929688,2014-04-15
1400000US36005043000,4.23418956318,291.670471191,48.6117451986,2014-04-15
1400000US36005043100,11.4115391561,282.450378418,47.0750630697,2014-04-15
1400000US36005043400,7.11170763587,556.641235352,55.6641235352,2014-04-15
